solution,k,persona_id,dimension,mean_per_1000_words,global_mean_per_1000_words,lift_vs_global,persona_nome_auto
granular_k10,10,granular_k10_p02,diversidade_identidade_representatividade,2.762181732162258,2.066859540686625,1.336414825385107,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p02,duvida_ceticismo,4.47839732249738,3.883899669855128,1.1530672013122387,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p02,sensorial_perfume_prazer,4.15555035217833,3.8699544260650725,1.0737982659924108,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p02,eficacia_resultado_funcional,3.1959353473175276,3.0577023904228717,1.0452081135586053,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p02,comparacao_concorrencia,7.067131122100565,7.2505030814373255,0.9747090709048551,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p02,marca_confianca_tradicao,9.182878336666157,9.423001509392854,0.9745173369135787,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p02,negativo_rejeicao,0.8000833541261843,0.974057503881747,0.8213923212312898,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p02,positivo_encantamento,0.6204613470425354,0.8699011404539279,0.7132550104702347,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p02,familia_social_influencia,1.5379851610809945,2.7583215737943223,0.5575800790207923,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p02,praticidade_rotina_conveniencia,1.3709663739323321,4.213859423694209,0.3253469648805779,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p02,status_presente_estetica,1.0226174078463612,5.396319311395639,0.18950276083308418,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p02,canal_loja_consultora_venda,1.1350299443437186,7.328959838785211,0.15486917233972072,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p02,preco_valor_promocao,0.4032619556711772,2.813144434161926,0.14334918277714184,consciente/natural/sustentável + cuidado pessoal e pele/corpo
granular_k10,10,granular_k10_p03,familia_social_influencia,7.23209688005015,2.7583215737943223,2.621919412427951,social/familiar e influenciada por indicação + entusiasmada/encantada
granular_k10,10,granular_k10_p03,positivo_encantamento,1.264433819086069,0.8699011404539279,1.4535373737138315,social/familiar e influenciada por indicação + entusiasmada/encantada
granular_k10,10,granular_k10_p03,negativo_rejeicao,1.337481788491218,0.974057503881747,1.373103521261504,social/familiar e influenciada por indicação + entusiasmada/encantada
granular_k10,10,granular_k10_p03,status_presente_estetica,7.286686032109268,5.396319311395639,1.3503066834317348,social/familiar e influenciada por indicação + entusiasmada/encantada
granular_k10,10,granular_k10_p03,praticidade_rotina_conveniencia,4.519359300060518,4.213859423694209,1.0724988296117586,social/familiar e influenciada por indicação + entusiasmada/encantada
granular_k10,10,granular_k10_p03,canal_loja_consultora_venda,7.094171656352449,7.328959838785211,0.9679643240517909,social/familiar e influenciada por indicação + entusiasmada/encantada
