method,k,silhouette,stability_ari_mean,inertia_mean,inertia_std,calinski_harabasz,davies_bouldin,n_clusters,noise_share,largest_cluster_share,score
kmeans,18,0.11257204413414001,0.8647031827391307,984.6190414428711,1.2223460448109178,149.29550551274502,2.439287345201978,18,0.0,0.0912379421221865,0.34631314980803546
kmeans,12,0.09789281338453293,0.8855253586392743,1077.6935577392578,0.2702154303435096,171.77092534648344,2.7322607921079136,12,0.0,0.12158360128617364,0.3394582026280043
kmeans,15,0.10719965398311615,0.862916949832072,1028.071548461914,0.9251378303000657,158.8587518963374,2.5663536652020675,15,0.0,0.10872186495176848,0.3392363691415854
kmeans,22,0.11361777782440186,0.8271101384835723,942.7180709838867,1.4644631808358415,135.30057858270064,2.491682142100684,22,0.0,0.08340032154340836,0.3232982619639896
kmeans,10,0.0920930802822113,0.8275677631872858,1118.092788696289,0.6344077743014642,182.72396016363882,2.8634176150788777,10,0.0,0.16016881028938906,0.3082661492128884
kmeans,26,0.11079873889684677,0.772932425753077,910.878776550293,1.2734101051317692,125.55472841942904,2.4589138419164556,26,0.0,0.07777331189710611,0.2919109930274214
kmeans,30,0.10618237406015396,0.7426613234727836,884.6004257202148,1.0700972568342497,116.0216175382469,2.4639873656473785,30,0.0,0.0707395498392283,0.2681838589807133
kmeans,8,0.08370963484048843,0.6867773469629489,1171.1708068847656,0.2917156488793157,192.00506987436225,2.9270415516828407,8,0.0,0.2602491961414791,0.23436253137100493
