token,freq,pct_sobre_total_tokens,is_function_word,is_short_le_2
que,99008,0.050914353036281515,True,False
speaker,79068,0.04066031094328445,False,False
eu,48637,0.025011326242582663,True,True
de,45687,0.023494303967038964,True,True
nao,30670,0.01577188921726279,True,False
meeting,24775,0.012740415890371228,False,False
voce,24542,0.012620596842845234,True,False
tem,17031,0.008758103855859229,False,False
uma,16888,0.008684566843858297,True,False
como,16331,0.00839813246844208,True,False
gente,16303,0.008383733612945393,False,False
para,16292,0.008378076919714553,True,False
no,16037,0.008246944485726878,True,True
mais,15920,0.008186777839544296,False,False
mas,15748,0.008098327727207512,True,False
se,15510,0.007975937455485681,True,True
ela,14379,0.007394326542387402,True,False
da,14359,0.0073840416456040555,True,True
la,13689,0.007039497603361927,True,True
ne,13672,0.007030755441096082,False,True
entao,13017,0.006693925071441465,True,False
mar,12655,0.006507768439662881,False,False
th,12432,0.006393091840528562,False,True
at,12421,0.00638743514729772,True,True
title,12405,0.006379207229871043,False,False
com,12393,0.006373036291801034,True,False
created,12372,0.00636223715017852,False,False
ta,12269,0.006309269931744283,False,True
pra,11785,0.006060375429587282,False,False
me,11774,0.006054718736356442,False,True
ai,11704,0.006018721597614727,False,True
porque,11507,0.0059174153642987575,True,False
do,11042,0.005678291514085937,True,True
assim,10951,0.005631495233721708,False,False
isso,10880,0.005594983850140826,True,False
muito,10687,0.005495734596181526,False,False
por,10504,0.005401627790613901,True,False
pm,10430,0.005363573672515516,False,True
tambem,9259,0.004761392965850543,False,False
na,9140,0.004700197829989628,True,True
acho,9031,0.004644145142520386,False,False
natura,8962,0.0046086622486178385,False,False
vai,8918,0.004586035475694475,False,False
as,8615,0.004430219289426766,True,True
ja,8078,0.004154069810793896,False,True
em,7872,0.0040481353739254215,True,True
ele,7812,0.00401728068357538,True,False
aqui,7415,0.0038131254824259396,False,False
essa,7216,0.003710790759431636,False,False
coisa,6872,0.003533890534758066,False,False
esta,6851,0.0035230913931355514,False,False
voces,6751,0.0034716669092188157,True,False
es,6419,0.003300937622615254,False,True
so,6097,0.0031353507844033655,False,True
bem,5964,0.003066956220794107,False,False
esse,5732,0.002947651418107281,False,False
si,5730,0.002946622928428946,True,True
lo,5676,0.002918853707113909,False,True
el,5664,0.0029126827690439004,True,True
produto,5307,0.0027290973614611546,False,False
ou,5293,0.0027218979337128115,True,True
dg,5255,0.002702356629824452,False,True
quando,4976,0.00255888231969676,True,False
te,4947,0.0025439692193609067,False,True
os,4923,0.0025316273432208903,True,True
bom,4906,0.002522885180955045,False,False
ser,4741,0.0024380347824924315,True,False
vou,4731,0.002432892334100758,False,False
en,4706,0.002420036213121574,True,True
dia,4469,0.002298160186238911,False,False
foi,4221,0.002170627466125407,True,False
mesmo,4158,0.0021382300412578635,False,False
tudo,4045,0.0020801203744319524,False,False
agora,3928,0.0020199537282493715,False,False
anos,3817,0.0019628725511017953,False,False
ver,3812,0.0019603013269059587,False,False
todo,3786,0.0019469309610876072,False,False
pele,3627,0.0018651660316599977,False,False
tipo,3572,0.0018368825655057932,False,False
sei,3501,0.001800371181924911,False,False
minha,3442,0.001770030736414037,True,False
ter,3385,0.0017407187805814977,True,False
falou,3373,0.0017345478425114895,False,False
algo,3370,0.0017330051079939874,False,False
sabe,3347,0.0017211774766931383,False,False
ate,3298,0.0016959794795739379,True,False
ep,3214,0.00165278291308388,False,True
eles,3206,0.0016486689543705412,True,False
con,3203,0.001647126219853039,True,False
alguma,3202,0.0016466119750138718,False,False
meu,3193,0.0016419837714613656,True,False
produtos,3160,0.0016250136917688428,False,False
era,3134,0.0016116433259504915,True,False
mp,3127,0.0016080436120763202,False,True
marca,3105,0.0015967302256146383,False,False
vamos,3099,0.0015936447565796342,False,False
tenho,3094,0.0015910735323837973,True,False
un,3068,0.001577703166565446,True,True
mim,3048,0.0015674182697820991,False,False
sao,2940,0.0015118798271520247,True,False
ali,2914,0.0014985094613336734,False,False
pode,2911,0.0014969667268161714,False,False
fazer,2884,0.0014830821161586527,False,False
falar,2848,0.001464569301948628,False,False
vezes,2848,0.001464569301948628,False,False
tinha,2848,0.001464569301948628,True,False
fala,2816,0.0014481134670952726,False,False
sim,2757,0.0014177730215843985,True,False
sempre,2593,0.0013334368679609524,False,False
rosacea,2551,0.0013118385847159235,False,False
pessoa,2518,0.0012948685050234007,False,False
una,2503,0.0012871548324358904,True,False
yo,2477,0.0012737844666175391,True,True
faz,2412,0.001240358552071661,False,False
pouco,2394,0.0012311021449666487,False,False
parece,2388,0.0012280166759316446,False,False
bien,2298,0.0011817346404065826,False,False
presente,2287,0.0011760779471757417,False,False
ok,2271,0.001167850029749064,False,True
comprar,2255,0.0011596221123223863,False,False
sea,2251,0.001157565132965717,False,False
legal,2245,0.0011544796639307126,False,False
pero,2235,0.0011493372155390391,True,False
cs,2214,0.0011385380739165247,False,True
nos,2189,0.0011256819529373407,True,False
las,2175,0.0011184825251889978,True,False
qual,2168,0.0011148828113148263,True,False
exemplo,2135,0.0010979127316223037,False,False
nome,2129,0.0010948272625872994,False,False
embalagem,2101,0.0010804284070906136,False,False
dos,2088,0.001073743224181438,True,False
boticario,2056,0.0010572873893280826,False,False
to,2022,0.0010398030647963924,False,True
mi,1989,0.0010228329851038698,True,True
am,1980,0.0010182047815513635,False,True
pessoas,1954,0.0010048344157330123,False,False
tempo,1950,0.0010027774363763429,False,False
loja,1947,0.0010012347018588407,False,False
estar,1934,0.000994549518949665,True,False
tu,1926,0.0009904355602363263,False,True
questao,1925,0.000989921315397159,False,False
gosto,1920,0.0009873500912013222,False,False
sobre,1914,0.0009842646221663181,True,False
das,1910,0.0009822076428096487,True,False
fica,1909,0.0009816933979704813,False,False
los,1888,0.0009708942563479669,True,False
depois,1880,0.000966780297634628,True,False
perfume,1861,0.0009570096456904483,False,False
vem,1854,0.0009534099318162768,False,False
coisas,1852,0.0009523814421379421,False,False
nem,1851,0.0009518671972987747,True,False
consultora,1847,0.0009498102179421053,False,False
quer,1829,0.0009405538108370929,False,False
les,1819,0.0009354113624454193,False,False
hoje,1818,0.000934897117606252,False,False
quem,1788,0.0009194697724312313,True,False
nada,1785,0.0009179270379137293,False,False
outra,1778,0.0009143273240395578,False,False
sou,1778,0.0009143273240395578,False,False
linha,1761,0.0009055851617737127,False,False
pelo,1748,0.0008988999788645372,False,False
dela,1728,0.00088861508208119,False,False
eso,1727,0.0008881008372420226,True,False
sua,1690,0.0008690737781928305,True,False
falando,1659,0.0008531321881786425,False,False
elas,1649,0.0008479897397869689,True,False
nossa,1632,0.0008392475775211239,True,False
bueno,1611,0.0008284484358986094,False,False
menos,1585,0.0008150780700802582,False,False
dar,1571,0.0008078786423319152,False,False
compra,1569,0.0008068501526535805,False,False
tambien,1567,0.0008058216629752457,True,False
todos,1544,0.0007939940316743966,False,False
entendi,1541,0.0007924512971568946,False,False
ainda,1541,0.0007924512971568946,False,False
ya,1526,0.0007847376245693843,False,True
bastante,1496,0.0007693102793943636,False,False
propaganda,1491,0.0007667390551985267,False,False
parte,1488,0.0007651963206810247,False,False
diferente,1481,0.0007615966068068533,False,False
atencao,1477,0.0007595396274501838,False,False
seria,1477,0.0007595396274501838,False,False
todas,1459,0.0007502832203451714,False,False
muy,1445,0.0007430837925968284,False,False
forma,1441,0.000741026813240159,False,False
estao,1434,0.0007374270993659876,False,False
outro,1418,0.0007291991819393099,False,False
anima,1418,0.0007291991819393099,False,False
achei,1414,0.0007271422025826404,False,False
essas,1409,0.0007245709783868037,False,False
conta,1400,0.0007199427748342974,False,False
quero,1399,0.0007194285299951301,False,False
tanto,1398,0.0007189142851559627,False,False
ve,1397,0.0007184000403167954,False,True
seu,1396,0.000717885795477628,True,False
natural,1394,0.0007168573057992933,False,False
usar,1379,0.000709143633211783,False,False
del,1378,0.0007086293883726157,True,False
antes,1377,0.0007081151435334483,True,False
pues,1373,0.0007060581641767789,True,False
olha,1354,0.0006962875122325991,False,False
meio,1335,0.0006865168602884194,False,False
idade,1329,0.0006834313912534153,False,False
gaia,1300,0.000668518290917562,False,False
ii,1299,0.0006680040460783946,False,True
ficar,1285,0.0006608046183300516,False,False
aquele,1278,0.0006572049044558801,False,False
mercato,1276,0.0006561764147775454,False,False
casa,1247,0.0006412633144416921,False,False
realmente,1244,0.00063972057992419,False,False
entonces,1244,0.00063972057992419,True,False
falei,1242,0.0006386920902458553,False,False
hidratante,1240,0.0006376636005675206,False,False
onde,1235,0.0006350923763716838,True,False
passa,1225,0.0006299499279800103,False,False
br,1225,0.0006299499279800103,False,True
producto,1224,0.000629435683140843,False,False
cuidado,1222,0.0006284071934625082,False,False
dizer,1220,0.0006273787037841735,False,False
queria,1206,0.0006201792760358305,False,False
dessa,1204,0.0006191507863574958,False,False
marcas,1192,0.0006129798482874875,False,False
uso,1191,0.0006124656034483201,False,False
duas,1190,0.0006119513586091528,False,False
outras,1187,0.0006104086240916508,False,False
melhor,1183,0.0006083516447349814,False,False
aquela,1176,0.0006047519308608098,False,False
tecnologia,1174,0.0006037234411824751,False,False
revista,1173,0.0006032091963433078,False,False
dois,1171,0.0006021807066649731,False,False
acha,1171,0.0006021807066649731,False,False
pela,1153,0.0005929242995599607,False,False
vendo,1147,0.0005898388305249565,False,False
perfecto,1147,0.0005898388305249565,False,False
igual,1134,0.000583153647615781,False,False
tal,1133,0.0005826394027766136,False,False
pouquinho,1127,0.0005795539337416094,False,False
momento,1105,0.0005682405472799277,False,False
deixa,1103,0.000567212057601593,False,False
entendeu,1100,0.0005656693230840908,False,False
claro,1096,0.0005636123437274214,False,False
tres,1091,0.0005610411195315847,False,False
super,1090,0.0005605268746924173,False,False
cada,1088,0.0005594983850140826,False,False
muita,1088,0.0005594983850140826,False,False
asi,1088,0.0005594983850140826,False,False
mundo,1084,0.0005574414056574131,False,False
dentro,1084,0.0005574414056574131,False,False
nesse,1080,0.0005553844263007437,False,False
este,1077,0.0005538416917832417,False,False
algum,1072,0.0005512704675874049,False,False
ao,1066,0.0005481849985524008,False,True
esto,1065,0.0005476707537132334,True,False
vez,1064,0.0005471565088740661,False,False
passar,1063,0.0005466422640348987,False,False
compras,1059,0.0005445852846782293,False,False
ideia,1058,0.000544071039839062,False,False
toda,1034,0.0005317291636990454,False,False
sem,1029,0.0005291579395032087,True,False
saber,1027,0.0005281294498248739,False,False
mae,1022,0.0005255582256290371,False,False
tiene,1021,0.0005250439807898698,False,False
ir,1015,0.0005219585117548657,False,True
corpo,1006,0.0005173303082023594,False,False
ia,1002,0.0005152733288456901,False,True
mesma,1002,0.0005152733288456901,False,False
entender,995,0.0005116736149715185,False,False
creme,991,0.0005096166356148491,False,False
sabonete,985,0.000506531166579845,False,False
gosta,982,0.0005049884320623429,False,False
boa,981,0.0005044741872231755,False,False
estou,981,0.0005044741872231755,False,False
creo,975,0.0005013887181881714,False,False
fosse,969,0.0004983032491531674,False,False
ficou,962,0.0004947035352789958,False,False
arg,958,0.0004926465559223264,False,False
cara,953,0.0004900753317264897,False,False
digitais,951,0.0004890468420481549,False,False
estava,947,0.0004869898626914855,False,False
verdade,937,0.00048184741429981194,False,False
seja,934,0.0004803046797823099,False,False
vende,924,0.0004751622313906363,False,False
le,918,0.00047207676235563217,False,True
avon,910,0.0004679628036422933,False,False
transmite,910,0.0004679628036422933,False,False
al,908,0.00046693431396395863,False,True
impressao,902,0.0004638488449289545,False,False
natureza,899,0.00046230611041145244,False,False
obrigada,896,0.0004607633758939504,False,False
relacao,896,0.0004607633758939504,False,False
precisa,894,0.00045973488621561565,False,False
importante,894,0.00045973488621561565,False,False
usa,893,0.0004592206413764483,False,False
mulher,893,0.0004592206413764483,False,False
cliente,892,0.00045870639653728095,False,False
va,891,0.0004581921516981136,False,True
vender,891,0.0004581921516981136,False,False
trabalho,889,0.0004571636620197789,False,False
hora,889,0.0004571636620197789,False,False
desse,882,0.0004535639481456074,False,False
alguem,879,0.0004520212136281053,False,False
download,879,0.0004520212136281053,False,False
dice,878,0.00045150696878893797,False,False
esses,875,0.0004499642342714359,False,False
nessa,873,0.0004489357445931012,False,False
tao,870,0.00044739301007559913,False,False
radiosa,866,0.00044533603071892974,False,False
poder,865,0.00044482178587976234,False,False
hace,863,0.00044379329620142764,False,False
imagem,856,0.00044019358232725615,False,False
maes,851,0.0004376223581314194,False,False
perfumes,848,0.0004360796236139173,False,False
pensando,847,0.00043556537877474996,False,False
quanto,843,0.0004335083994180805,True,False
mostrar,842,0.00043299415457891317,False,False
publicidad,842,0.00043299415457891317,False,False
caso,839,0.0004314514200614111,False,False
traz,838,0.0004309371752222438,False,False
piel,834,0.00042888019586557433,False,False
nunca,827,0.00042528048199140284,False,False
novo,823,0.00042322350263473345,False,False
dele,822,0.0004227092577955661,False,False
cheiro,821,0.00042219501295639875,False,False
gostei,819,0.000421166523278064,False,False
vejo,816,0.00041962378876056196,False,False
cabelo,813,0.00041808105424305986,False,False
deu,806,0.0004144813403688884,False,False
disso,804,0.00041345285069055367,False,False
chama,800,0.0004113958713338843,False,False
primeiro,800,0.0004113958713338843,False,False
hay,800,0.0004113958713338843,False,False
talvez,799,0.00041088162649471693,False,False
preco,792,0.00040728191262054544,False,False
pedido,791,0.0004067676677813781,False,False
vao,789,0.00040573917810304334,False,False
compro,787,0.00040471068842470864,False,False
interessante,786,0.0004041964435855413,False,False
pergunta,785,0.00040368219874637395,False,False
meninas,779,0.0004005967297113698,False,False
enfim,779,0.0004005967297113698,False,False
esa,778,0.00040008248487220246,False,False
sentido,775,0.00039853975035470036,False,False
pensar,757,0.000389283343249688,False,False
viu,757,0.000389283343249688,False,False
posso,754,0.00038774060873218594,False,False
vi,753,0.00038722636389301854,False,True
passo,752,0.0003867121190538512,False,False
sentir,739,0.0003800269361446756,False,False
cor,739,0.0003800269361446756,False,False
lugar,735,0.00037796995678800616,False,False
gracias,733,0.00037694146710967147,False,False
teve,729,0.000374884487753002,False,False
outros,721,0.0003707705290396632,False,False
sensacao,720,0.00037025628420049583,False,False
algumas,719,0.0003697420393613285,False,False
shampoo,719,0.0003697420393613285,False,False
faco,718,0.00036922779452216114,False,False
beleza,717,0.0003687135496829938,False,False
nas,716,0.0003681993048438264,True,False
primeira,716,0.0003681993048438264,False,False
dai,714,0.0003671708151654917,False,False
vida,712,0.000366142325487157,False,False
consegue,706,0.00036305685645215285,False,False
siento,706,0.00036305685645215285,False,False
desde,703,0.0003615141219346508,False,False
vontade,697,0.00035842865289964666,False,False
fazendo,693,0.0003563716735429772,False,False
site,692,0.00035585742870380987,False,False
cuando,688,0.0003538004493471405,True,False
nosso,687,0.00035328620450797313,True,False
deixar,687,0.00035328620450797313,False,False
tava,686,0.0003527719596688057,False,False
palavra,686,0.0003527719596688057,False,False
consumidora,682,0.00035071498031213633,False,False
experiencia,679,0.0003491722457946343,False,False
mostra,679,0.0003491722457946343,False,False
son,679,0.0003491722457946343,True,False
ponto,677,0.00034814375611629954,False,False
ab,672,0.0003455725319204628,False,True
negra,670,0.00034454404224212805,False,False
cfs,669,0.0003440297974029607,False,False
comecar,666,0.00034248706288545866,False,False
olhar,666,0.00034248706288545866,False,False
voy,665,0.0003419728180462913,False,False
acaba,661,0.00033991583868962186,False,False
idea,661,0.00033991583868962186,False,False
perfumaria,659,0.00033888734901128717,False,False
cabeca,658,0.0003383731041721198,False,False
otimo,657,0.00033785885933295247,False,False
fui,656,0.00033734461449378507,False,False
pro,656,0.00033734461449378507,False,False
final,650,0.000334259145458781,False,False
caixa,650,0.000334259145458781,False,False
ha,649,0.00033374490061961363,False,True
digo,649,0.00033374490061961363,False,False
grande,647,0.0003327164109412789,False,False
ecos,646,0.00033220216610211153,False,False
rosto,646,0.00033220216610211153,False,False
amiga,644,0.00033117367642377684,False,False
ese,633,0.0003255169831929359,False,False
promocao,632,0.00032500273835376855,False,False
falo,630,0.00032397424867543385,False,False
ustedes,627,0.0003224315141579318,True,False
pegar,625,0.00032140302447959706,False,False
pessoal,624,0.0003208887796404297,False,False
clientes,623,0.00032037453480126236,False,False
colocar,621,0.00031934604512292767,False,False
oi,620,0.0003188318002837603,False,True
facil,614,0.0003157463312487562,False,False
concorrencia,614,0.0003157463312487562,False,False
qualquer,612,0.0003147178415704215,False,False
jack,611,0.0003142035967312541,False,False
cuidar,610,0.00031368935189208673,False,False
noite,609,0.0003131751070529194,False,False
certo,604,0.00031060388285708264,False,False
entre,604,0.00031060388285708264,True,False
mucho,603,0.00031008963801791524,False,False
pearson,602,0.0003095753931787479,False,False
banho,600,0.0003085469035004132,False,False
kit,600,0.0003085469035004132,False,False
fez,593,0.0003049471896262417,False,False
tiempo,593,0.0003049471896262417,False,False
lembra,591,0.000303918699947907,False,False
exatamente,591,0.000303918699947907,False,False
acido,591,0.000303918699947907,False,False
consultoras,589,0.0003028902102695723,False,False
otra,588,0.0003023759654304049,False,False
video,587,0.00030186172059123756,False,False
lado,583,0.00029980474123456817,False,False
decir,583,0.00029980474123456817,False,False
mercado,582,0.0002992904963954008,False,False
uno,581,0.0002987762515562334,False,False
chicas,580,0.00029826200671706607,False,False
problema,577,0.000296719272199564,False,False
varias,574,0.000295176537682062,False,False
acredito,573,0.0002946622928428946,False,False
numa,572,0.00029414804800372723,False,False
mex,571,0.0002936338031645599,False,False
alem,568,0.00029209106864705784,False,False
negocio,568,0.00029209106864705784,False,False
acham,567,0.0002915768238078905,False,False
deles,566,0.0002910625789687231,False,False
for,565,0.00029054833412955574,True,False
crema,564,0.0002900340892903884,False,False
refil,561,0.00028849135477288635,False,False
oleo,559,0.00028746286509455165,False,False
aquilo,557,0.0002864343754162169,True,False
qualidade,555,0.0002854058857378822,False,False
productos,555,0.0002854058857378822,False,False
venda,552,0.00028386315122038016,False,False
valor,550,0.0002828346615420454,False,False
dias,547,0.00028129192702454337,False,False
mulheres,543,0.0002792349476678739,False,False
semana,541,0.0002782064579895392,False,False
lider,539,0.0002771779683112045,False,False
gusta,533,0.0002740924992762004,False,False
desculpa,532,0.00027357825443703304,False,False
diferentes,531,0.0002730640095978657,False,False
mejor,529,0.000272035519919531,False,False
maior,528,0.0002715212750803636,False,False
olhando,528,0.0002715212750803636,False,False
veio,524,0.0002694642957236942,False,False
num,519,0.0002668930715278574,False,False
poco,519,0.0002668930715278574,False,False
cosas,517,0.0002658645818495227,False,False
link,514,0.00026432184733202066,False,False
ahora,514,0.00026432184733202066,False,False
manda,514,0.00026432184733202066,False,False
falta,513,0.00026380760249285326,False,False
chamou,513,0.00026380760249285326,False,False
ana,510,0.0002622648679753512,False,False
nombre,508,0.0002612363782970165,False,False
bonita,505,0.0002596936437795144,False,False
quais,504,0.00025917939894034707,True,False
atras,503,0.0002586651541011797,False,False
hidratacao,503,0.0002586651541011797,False,False
entrar,498,0.00025609392990534293,False,False
mensagem,494,0.00025403695054867354,False,False
biome,492,0.00025300846087033884,False,False
pensa,491,0.00025249421603117144,False,False
daqui,491,0.00025249421603117144,False,False
maquiagem,489,0.00025146572635283674,False,False
foto,488,0.0002509514815136694,False,False
logo,487,0.00025043723667450205,False,False
lembro,485,0.00024940874699616735,False,False
trazer,484,0.000248894502157,False,False
cores,483,0.0002483802573178326,False,False
dificil,482,0.00024786601247866525,False,False
geralmente,481,0.0002473517676394979,False,False
comprei,480,0.00024683752280033056,False,False
aca,479,0.0002463232779611632,False,False
passou,476,0.0002447805434436611,False,False
base,476,0.0002447805434436611,False,False
lojas,475,0.00024426629860449376,False,False
jeito,475,0.00024426629860449376,False,False
frase,473,0.00024323780892615906,False,False
tive,473,0.00024323780892615906,False,False
uns,472,0.00024272356408699172,True,False
diferenca,471,0.00024220931924782437,False,False
chegar,470,0.000241695074408657,False,False
normalmente,469,0.00024118082956948965,False,False
chega,468,0.0002406665847303223,False,False
shopping,468,0.0002406665847303223,False,False
presentes,466,0.00023963809505198757,False,False
conversa,465,0.00023912385021282023,False,False
agua,465,0.00023912385021282023,False,False
empresa,464,0.00023860960537365288,False,False
pesquisa,464,0.00023860960537365288,False,False
otras,463,0.00023809536053448553,False,False
consigo,458,0.00023552413633864873,False,False
digamos,458,0.00023552413633864873,False,False
embalagens,456,0.00023449564666031404,False,False
poderia,456,0.00023449564666031404,False,False
mao,456,0.00023449564666031404,False,False
fora,455,0.00023398140182114666,False,False
colores,455,0.00023398140182114666,False,False
umas,453,0.00023295291214281197,True,False
bonito,451,0.00023192442246447724,False,False
estamos,449,0.00023089593278614255,False,False
tchau,447,0.00022986744310780782,False,False
propagandas,446,0.00022935319826864048,False,False
muitas,445,0.00022883895342947313,False,False
publico,445,0.00022883895342947313,False,False
pedir,444,0.00022832470859030575,False,False
visto,443,0.0002278104637511384,False,False
amazonia,442,0.00022729621891197106,False,False
muchas,440,0.00022626772923363633,False,False
fusao,440,0.00022626772923363633,False,False
ambiente,439,0.00022575348439446899,False,False
sair,437,0.0002247249947161343,False,False
alguns,437,0.0002247249947161343,False,False
rapido,435,0.00022369650503779957,False,False
avo,435,0.00022369650503779957,False,False
bebe,434,0.00022318226019863222,False,False
siempre,434,0.00022318226019863222,False,False
homem,433,0.00022266801535946487,False,False
palabras,432,0.0002221537705202975,False,False
tenha,431,0.00022163952568113015,False,False
inovacao,431,0.00022163952568113015,False,False
fiz,429,0.00022061103600279542,False,False
fiquei,428,0.00022009679116362808,False,False
falaram,428,0.00022009679116362808,False,False
formato,426,0.00021906830148529338,False,False
hialuronico,425,0.000218554056646126,False,False
vegano,424,0.00021803981180695866,False,False
quien,424,0.00021803981180695866,True,False
conhece,423,0.0002175255669677913,False,False
chegou,423,0.0002175255669677913,False,False
hacer,423,0.0002175255669677913,False,False
visual,421,0.00021649707728945658,False,False
fragrancia,420,0.00021598283245028924,False,False
demas,420,0.00021598283245028924,False,False
cual,419,0.0002154685876111219,True,False
sendo,418,0.00021495434277195454,False,False
simples,417,0.00021444009793278716,False,False
remete,417,0.00021444009793278716,False,False
cima,414,0.0002128973634152851,False,False
caro,411,0.00021135462889778305,False,False
usando,411,0.00021135462889778305,False,False
estan,409,0.00021032613921944833,False,False
tengo,409,0.00021032613921944833,True,False
trouxe,407,0.00020929764954111363,False,False
grupo,405,0.0002082691598627789,False,False
reais,405,0.0002082691598627789,False,False
sai,405,0.0002082691598627789,False,False
mudou,404,0.00020775491502361156,False,False
endereco,403,0.0002072406701844442,False,False
principalmente,403,0.0002072406701844442,False,False
sera,402,0.00020672642534527683,True,False
espaco,401,0.0002062121805061095,False,False
plastico,400,0.00020569793566694214,False,False
especifico,400,0.00020569793566694214,False,False
aplicativo,399,0.00020518369082777476,False,False
fico,398,0.00020466944598860742,False,False
duvida,395,0.00020312671147110534,False,False
ejemplo,395,0.00020312671147110534,False,False
filho,394,0.000202612466631938,False,False
palavras,394,0.000202612466631938,False,False
usaria,393,0.00020209822179277065,False,False
dormir,393,0.00020209822179277065,False,False
bienestar,393,0.00020209822179277065,False,False
trabalha,392,0.0002015839769536033,False,False
digital,391,0.00020106973211443592,False,False
durante,389,0.00020004124243610123,False,False
serum,389,0.00020004124243610123,False,False
tivesse,388,0.00019952699759693385,False,False
entrega,388,0.00019952699759693385,False,False
despues,388,0.00019952699759693385,True,False
whatsapp,387,0.0001990127527577665,False,False
entra,387,0.0001990127527577665,False,False
preciso,387,0.0001990127527577665,False,False
conhecer,386,0.00019849850791859916,False,False
junto,386,0.00019849850791859916,False,False
kits,384,0.00019747001824026443,False,False
passando,382,0.00019644152856192974,False,False
ano,381,0.0001959272837227624,False,False
informacao,379,0.00019489879404442767,False,False
justamente,379,0.00019489879404442767,False,False
internet,377,0.00019387030436609297,False,False
ajuda,375,0.00019284181468775825,False,False
perfeito,375,0.00019284181468775825,False,False
presentear,368,0.00018924210081358676,False,False
disse,367,0.0001887278559744194,False,False
sente,367,0.0001887278559744194,False,False
mismo,365,0.00018769936629608468,False,False
puede,365,0.00018769936629608468,False,False
sofisticacao,365,0.00018769936629608468,False,False
pregunta,364,0.00018718512145691734,False,False
quase,361,0.00018564238693941526,False,False
alguna,361,0.00018564238693941526,False,False
varios,359,0.00018461389726108057,False,False
pontos,358,0.0001840996524219132,False,False
conseguir,357,0.00018358540758274585,False,False
diz,357,0.00018358540758274585,False,False
acabou,355,0.00018255691790441115,False,False
pasa,355,0.00018255691790441115,False,False
minhas,354,0.00018204267306524377,False,False
geral,354,0.00018204267306524377,False,False
dando,354,0.00018204267306524377,False,False
contar,353,0.00018152842822607643,False,False
semanas,353,0.00018152842822607643,False,False
bio,353,0.00018152842822607643,False,False
meus,352,0.00018101418338690908,False,False
online,352,0.00018101418338690908,False,False
familia,351,0.00018049993854774173,False,False
fato,348,0.00017895720403023966,False,False
deve,348,0.00017895720403023966,False,False
atencion,348,0.00017895720403023966,False,False
ninguem,347,0.0001784429591910723,False,False
direto,347,0.0001784429591910723,False,False
su,347,0.0001784429591910723,True,True
tiver,346,0.00017792871435190493,False,False
papel,346,0.00017792871435190493,False,False
tirar,346,0.00017792871435190493,False,False
amanha,346,0.00017792871435190493,False,False
filhos,345,0.0001774144695127376,False,False
roupa,345,0.0001774144695127376,False,False
certeza,345,0.0001774144695127376,False,False
sabia,344,0.00017690022467357024,False,False
beneficio,343,0.00017638597983440286,False,False
comercial,343,0.00017638597983440286,False,False
combina,342,0.00017587173499523552,False,False
veo,341,0.00017535749015606817,False,False
resultado,340,0.00017484324531690082,False,False
linea,340,0.00017484324531690082,False,False
cuidados,339,0.00017432900047773344,False,False
autocuidado,336,0.0001727862659602314,False,False
dessas,333,0.00017124353144272933,False,False
comprando,333,0.00017124353144272933,False,False
causa,332,0.00017072928660356198,False,False
ultima,331,0.0001702150417643946,False,False
quiser,330,0.00016970079692522726,False,False
mostrando,330,0.00016970079692522726,False,False
vos,329,0.0001691865520860599,False,False
frente,328,0.00016867230724689253,False,False
imagen,328,0.00016867230724689253,False,False
nova,327,0.00016815806240772519,False,False
amor,327,0.00016815806240772519,False,False
sacola,327,0.00016815806240772519,False,False
inclusive,326,0.00016764381756855784,False,False
conheco,325,0.0001671295727293905,False,False
prazer,324,0.00016661532789022311,False,False
comigo,323,0.00016610108305105577,False,False
falava,322,0.00016558683821188842,False,False
perguntar,322,0.00016558683821188842,False,False
consumidor,320,0.0001645583485335537,False,False
beneficios,319,0.00016404410369438635,False,False
trabalhar,319,0.00016404410369438635,False,False
essencial,318,0.000163529858855219,False,False
olho,318,0.000163529858855219,False,False
opcao,317,0.00016301561401605165,False,False
senhora,316,0.00016250136917688428,False,False
partir,315,0.00016198712433771693,False,False
amostra,314,0.00016147287949854958,False,False
muda,314,0.00016147287949854958,False,False
pronto,313,0.0001609586346593822,False,False
aparece,313,0.0001609586346593822,False,False
decia,312,0.00016044438982021486,False,False
ajudar,311,0.0001599301449810475,False,False
competencia,311,0.0001599301449810475,False,False
costuma,310,0.00015941590014188016,False,False
estas,309,0.00015890165530271278,False,False
mes,308,0.00015838741046354544,False,False
nenhum,307,0.0001578731656243781,False,False
barra,306,0.00015735892078521074,False,False
favor,306,0.00015735892078521074,False,False
catalogo,306,0.00015735892078521074,False,False
mensaje,306,0.00015735892078521074,False,False
comprou,304,0.00015633043110687602,False,False
quiero,304,0.00015633043110687602,False,False
falam,303,0.00015581618626770867,False,False
ouvir,301,0.00015478769658937395,False,False
escolher,301,0.00015478769658937395,False,False
bc,301,0.00015478769658937395,False,True
imagens,300,0.0001542734517502066,False,False
verdad,299,0.00015375920691103925,False,False
veces,298,0.00015324496207187187,False,False
levar,297,0.00015273071723270453,False,False
quatro,296,0.00015221647239353718,False,False
comeca,295,0.00015170222755436983,False,False
otro,295,0.00015170222755436983,False,False
pagar,294,0.00015118798271520245,False,False
pega,294,0.00015118798271520245,False,False
conversar,293,0.0001506737378760351,False,False
bacana,293,0.0001506737378760351,False,False
comecei,293,0.0001506737378760351,False,False
forte,293,0.0001506737378760351,False,False
