dimensao,media_per_1k,mediana_per_1k,pct_entrevistas_com_mencao,total_hits_norm
compra_conveniente_e_acesso,7.3535592992201115,5.404188245890565,98.70967741935483,1139.8016913791173
presentear_e_demonstrar_cuidado,4.407332159730251,1.2493569486293818,95.48387096774194,683.1364847581889
experiencia_sensorial_prazer_ritual,4.062338210903389,3.3755274261603376,98.06451612903226,629.6624226900253
cuidado_familiar_e_social,3.7761813258670536,2.6469560005993107,97.41935483870968,585.3081055093933
pertencimento_recomendacao_comunidade,3.097306164419142,2.3831218896754747,94.83870967741936,480.082455484967
eficacia_tratamento_resolver_problema,2.0803779073641517,1.2763241863433312,95.48387096774194,322.45857564144353
praticidade_rotina_rapida,1.8748510865218793,1.5296898901404534,98.06451612903226,290.6019184108913
economizar_sem_perder_qualidade,1.0994392081742526,0.46860356138706655,84.51612903225806,170.41307726700916
autoestima_e_expressao_identidade,0.5531734050611515,0.21722602367763658,70.96774193548387,85.74187778447849
